"Anatomical Structures, Cell Types and Biomarkers Table for Spleen v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Marda Jorgensen; Andrea J. Radtke; Rebecca T. Beuschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s),0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0002-3882-457X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Birte Steiniger; Clive Wasserfall; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s),0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0002-3602-7331; 0000-0002-3522-8932; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"10.1111/imm.12469, 10.1186/s13059-019-1906-x, 10.1182/blood.V126.23.3594.3594, 10.1126/sciimmunol.aau6085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM772.KBNQ.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5//6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTES,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/3,CT/3/LABEL,CT/3/ID,"Protein Biomarkers from Antibody Based Assays (IHC, FACS)",Transcriptomics,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,FTU/1,FTU/1/Label,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,Plasmablast,plasmablast,CL:0000980,,,,,,,,"CD20+/-, CD27+, CD38++, CD79a+, CD138+, CXCR4+, Ig++, IRF4+","IGHG1, IGHM, JCHAIN, SDC1, XBP1 (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",IGHG1+,IGHG1,HGNC:5525,IGHM+,IGHM,HGNC:5541,JCHAIN+,JCHAIN,HGNC:5713,SDC1+,SDC1,HGNC:10658,XBP1+,XBP1,HGNC:12801,,,,,,,,,,,,,,,,CD20+/-,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,CD38++,CD38,HGNC:1667,CD79a+,CD79a,HGNC:1698,CD138+,SDC1,HGNC:10658,CXCR4+,CXCR4,HGNC:2561,IRF4+,IRF4,HGNC:6119,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"O’Malley, Dennis P., George, Tracy I., Orazi, Attilio, Abbondanzo, Susan L. “Chapter 1: General Immunology of Lymph Node and Spleen.” Benign and Reactive Conditions of the Lymph Node and Spleen, edited by Jason L. Hornick, American Registry of Pathology, 2009, pp. 1-14.",No DOI,AS,"Ellyard, J., Avery, D., Mackay, C. and Tangye, S. (2005), Contribution of stromal cells to the migration, function and retention of plasma cells in human spleen: potential roles of CXCL12, IL?6 and CD54. Eur. J. Immunol., 35: 699-708.",DOI: 10.1002/eji.200425442,CT-B,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Inner Mantle Zone,,Added new term,Mantle Zone B Cell,,,Added new term,,,,,,,"CD20+, CD27+, IgD+/-, IgM+","CD27, TNFRSR13B (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD27+,CD27,HGNC:11922,TNFRSF13B,TNFRSF13B,HGNC:18153,,,,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD+/-,IGHD,HGNC:5480,IgM+,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S., Wilhelmi, V., Seiler, A., Lampp, K. and Stachniss, V. (2014), Heterogeneity of stromal cells in the human splenic white pulp. Fibroblastic reticulum cells, follicular dendritic cells and a third superficial stromal cell type. Immunology, 143: 462-477.",DOI: 10.1111/imm.12325,"AS-CT, CT-B","Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Inner Mantle Zone,,Added new term,Transitional Immature B Cells,transitional stage B cell,CL:0000818,,,,,,,,"CD21+, CD23+, CD32+, CD35+, CD54+, CD106+, CD271+, CXCL13+, HLA-DR+, Podoplanin+","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD21+,CR2,HGNC:2336,CD23+,FCER2,HGNC:3612,CD32+,FCGR2B,HGNC:3618 (b),CD35+,CR1,HGNC:2334,CD54+,ICAM1,HGNC:5344,CD106+,VCAM1,HGNC:12663,CD271+,NGFR,HGNC:7809,CXCL13+,CXCL13,HGNC:10639,Podoplanin+,PDPN,HGNC:29602,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"James B. Chung, Richard A. Sater, Michele L. Fields, Jan Erikson, John G. Monroe, CD23 defines two distinct subsets of immature B cells which differ in their responses to T cell help signals, International Immunology, Volume 14, Issue 2, February 2002, Pages 157–166,.",DOI: 10.1093/intimm/14.2.157,AS-CT,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Inner Mantle Zone,,Added new term,Follicular Dendritic Cell (FDC),follicular dendritic cell,CL:0000442,,,,,,,,"CD90+/-, CD105-, CD141-, CD271+, MAdCAM-1-, Smooth Muscle Actin-","CR2, CXCL13, FCGR2B, FNBP1, KLF6, MADCAM1, MFGE8, POSTN, PTHLH, SOX9 (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",CR2+,CR2,HGNC:2336,CXCL13+,CXCL13,HGNC:10639,FCGR2B+,FCGR2B,HGNC:3618,FNBP1+,FNBP1,HGNC:17069,KLF6+,KLF6,HGNC:2235,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,POSTN+,POSTN,HGNC:16953,PTHLH+,PTHLH,HGNC:9607,SOX9+,SOX9,HGNC:11204,CD90+/-,THY1,HGNC:11801,CD105-,ENG,HGNC:3349,CD141-,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,Mad-CAM-1-,MADCAM1,HGNC:6765,Smooth Muscle Actin-,ACTA2,HGNC:130,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Inner Mantle Zone,,Added new term,Splenic endothelial cell,splenic endothelial cell,CL:2000053,,,,,,,,"CD34+, CD141-, CD31+","CD34, PECAM1, VWF (General splenic vasculature endothelial cell signature, Qiu et al., 2017 DOI 10.1182/ bloodadvances.2017015073)",CD34+,CD34,HGNC:1662,PECAM1+,PECAM1,HGNC:8823,vWF+,VWF,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,CD34+,CD34,HGNC:1662,CD141-,THBD,HGNC:11784,CD31+,PECAM1,HGNC:8823,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger B, Stachniss V, Schwarzbach H, Barth PJ. Phenotypic differences between red pulp capillary and sinusoidal endothelia help localizing the open splenic circulation in humans. Histochem Cell Biol. 2007 Nov;128(5):391-8.",DOI: 10.1007/s00418-007-0320-8,"AS-CT, CT-B","Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171.",DOI: 10.1016/j.aanat.2019.05.004,"AS-CT, CT-B",,,,"Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145.",DOI 10.1182/ bloodadvances.2017015073,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Inner Mantle Zone,,Added new term,Splenic Pericyte,,,Added new term,,,,,,,"CD271+, Smooth Muscle Actin+,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD271+,NGFR,HGNC:7809,Smooth Muscle Actin+,ACTA2,HGNC:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger BS, Ulrich C, Berthold M, Guthe M, Lobachev O. Capillary networks and follicular marginal zones in human spleens. Three-dimensional models based on immunostained serial sections. PLoS One. 2018 Feb 8;13(2):e0191019.",DOI: 10.1371/journal.pone.0191019,"AS-CT, CT-B","Steiniger, B.S., Pfeffer, H., Guthe, M. et al. Exploring human splenic red pulp vasculature in virtual reality: details of sheathed capillaries and the open capillary network. Histochem Cell Biol (2020).",DOI: 10.1007/s00418-020-01924-3,"AS-CT, CT-B",,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Superficial Mantle Zone,,Added new term,Naive B Cell,naive B cell,CL:0000788,,,,,,,,"CD20+, IgD++","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,IgD++,IGHD,HGNC:5480,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Superficial Mantle Zone,,Added new term,Memory B Cell,memory B cell,CL:0000787,,,,,,,,"CD20+, CD27+, IgD-, IgM+","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD-,IGHD,HGNC:5480,IgM+,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Steiniger, B., Timphus, E.?M., Jacob, R. and Barth, P.J. (2005), CD27+ B cells in human lymphatic organs: re?evaluating the splenic marginal zone. Immunology, 116: 429-442. .",DOI: 10.1111/j.1365-2567.2005.02242.x,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Superficial Mantle Zone,,Added new term,Follicular Dendritic Cell (FDC),follicular dendritic cell,CL:0000442,,,,,,,,"CD21+, CD35+, CD90+/-. CD105-, CD141-, CD271+, MAdCAM-1-, Smooth Muscle Actin-","CR2, CXCL13, FCGR2B, FNBP1, KLF6, MADCAM1, MFGE8, POSTN, PTHLH, SOX9 (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",CR2+,CR2,HGNC:2336,CXCL13+,CXCL13,HGNC:10639,FCGR2B+,FCGR2B,HGNC:3618,FNBP1+,FNBP1,HGNC:17069,KLF6+,KLF6,HGNC:2235,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,POSTN+,POSTN,HGNC:16953,PTHLH+,PTHLH,HGNC:9607,SOX9+,SOX9,HGNC:11204,CD21+,CR2,HGNC:2336,CD35+,CR1,HGNC:2334,CD90+/-,THY1,HGNC:11801,CD105-,ENG,HGNC:3349,CD141-,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,Mad-CAM-1-,MADCAM1,HGNC:6765,Smooth Muscle Actin-,ACTA2,HGNC:130,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Guisado Vasco P, Villar Rodríguez JL, Ibañez Martínez J, González Cámpora R, Galera Davidson H. Immunohistochemical organization patterns of the follicular dendritic cells, myofibroblasts and macrophages in the human spleen--new considerations on the pathological diagnosis of splenectomy pieces. Int J Clin Exp Pathol. 2009 Dec 10;3(2):189-202.",No DOI,"AS-CT, CT-B",,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Superficial Mantle Zone,,Added new term,Splenic Pericyte,,,Added new term,,,,,,,"CD271+, Smooth Muscle Actin+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smooth Muscle Actin+,ACTA2,HGNC:130,Smooth Muscle Actin+,ACTA2,HGNC:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger BS, Ulrich C, Berthold M, Guthe M, Lobachev O. Capillary networks and follicular marginal zones in human spleens. Three-dimensional models based on immunostained serial sections. PLoS One. 2018 Feb 8;13(2):e0191019.",DOI: 10.1371/journal.pone.0191019,"AS-CT, CT-B","Steiniger, B.S., Pfeffer, H., Guthe, M. et al. Exploring human splenic red pulp vasculature in virtual reality: details of sheathed capillaries and the open capillary network. Histochem Cell Biol (2020).",DOI: 10.1007/s00418-020-01924-3,"AS-CT, CT-B",,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Mantle Zone,spleen B cell corona,UBERON:0010421,,Superficial Mantle Zone,,Added new term,Splenic endothelial cell,splenic endothelial cell,CL:2000053,,,,,,,,"CD34+, CD141-, CD31+","CD34, PECAM1, VWF (General splenic vasculature endothelial cell signature, Qiu et al., 2017 DOI 10.1182/ bloodadvances.2017015073)",CD34+,CD34,HGNC:1662,PECAM1+,PECAM1,HGNC:8823,vWF+,VWF,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,CD34+,CD34,HGNC:1662,CD141-,THBD,HGNC:11784,CD31+,PECAM1,HGNC:8823,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger B, Stachniss V, Schwarzbach H, Barth PJ. Phenotypic differences between red pulp capillary and sinusoidal endothelia help localizing the open splenic circulation in humans. Histochem Cell Biol. 2007 Nov;128(5):391-8.",DOI: 10.1007/s00418-007-0320-8,"AS-CT, CT-B","Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171.",DOI: 10.1016/j.aanat.2019.05.004,"AS-CT, CT-B",,,,"Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145.",DOI 10.1182/ bloodadvances.2017015073,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Switched B Cell,class switched memory B cell,CL:0000972,,,,,,,,"CD20+, CD27+, IgD-, IgM-","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD-,IGHD,HGNC:5480,IgM-,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S., Seiler, A., Lampp, K. et al. B lymphocyte compartments in the human splenic red pulp: capillary sheaths and periarteriolar regions. Histochem Cell Biol 141, 507–518 (2014).",DOI: 10.1007/s00418-013-1172-z,"AS-CT, CT-B","Steiniger, B.S., Pfeffer, H., Guthe, M. et al. Exploring human splenic red pulp vasculature in virtual reality: details of sheathed capillaries and the open capillary network. Histochem Cell Biol (2020).",DOI: 10.1007/s00418-020-01924-3,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Memory B Cell,memory B cell,CL:0000787,,,,,,,,"CD20+, CD27+, IgD-, IgM+","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD-,IGHD,HGNC:5480,IgM+,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Superficial Zone B Cell,B cell,,Added new term,,,,,,,"CD1c++, CD20+, CD21+, CD23-, CD27+, IgD+/-, IgM++","CD1C, CD1D, IGHM, IL6 (Weller et al., 2004) https://pubmed.ncbi.nlm.nih.gov/15191950/",CD1c+,CD1C,HGNC:1636,CD1d+,CD1D,HGNC:1637,IGHM+,IGHM,HGNC:5541,IL6+,IL6,HGNC:6018,,,,,,,,,,,,,,,,,,,CD1c++,CD1C,HGNC:1636,CD20+,MS4A1,HGNC:7315,CD21+,CR2,HGNC:2336,CD23-,FCER2,HGNC:3612,CD27+,CD27,HGNC:11922,IgD+/-,IGHD,HGNC:5480,IgM++,IGHM,HGNC:5541,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Weller S, Braun MC, Tan BK, Rosenwald A, Cordier C, Conley ME, Plebani A, Kumararatne DS, Bonnet D, Tournilhac O, Tchernia G, Steiniger B, Staudt LM, Casanova JL, Reynaud CA, Weill JC. Human blood IgM ""memory"" B cells are circulating splenic marginal zone B cells harboring a prediversified immunoglobulin repertoire. Blood. 2004 Dec 1;104(12):3647-54.",DOI: 10.1182/blood-2004-01-0346,"AS-CT, CT-B",,,,"Weller S, Braun MC, Tan BK, Rosenwald A, Cordier C, Conley ME, Plebani A, Kumararatne DS, Bonnet D, Tournilhac O, Tchernia G, Steiniger B, Staudt LM, Casanova JL, Reynaud CA, Weill JC. Human blood IgM ""memory"" B cells are circulating splenic marginal zone B cells harboring a prediversified immunoglobulin repertoire. Blood. 2004 Dec 1;104(12):3647-54.",DOI: 10.1182/blood-2004-01-0346,"CT-B, Single cell transcriptomics "
