"Anatomical Structures, Cell Types and Biomarkers Table for Lymph Node v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Names:,Marda Jorgensen; Andrea J. Radtke; Natalie Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCIDs:,0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0001-6870-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewers:,Clive Wasserfall; Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCIDs:,0000-0002-3522-8932; 0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publications:,"DOI: 10.1080/01926230600867727; Anatomy, Lymph Nodes. Iulia Bujoreanu and Vikas Gupta. 2021. https://www.ncbi.nlm.nih.gov/books/NBK557717; Tumors of the Lymph Node and Spleen. L. Jeffrey Medeiros, Dennis P. O’Malley, Nancy P. Caraway, Francisco Vega,Kojo S.J. Elenitoba-Johnson and Megan S. Lim. AFIP Atlas ofTumor Pathology. Series 4. Fascicle 25. Silver Spring, Maryland: American Registry of Pathology; 2017. ISBN 978-1933477-38-1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM437.JQVC.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,"All Protein Biomarkers from Antibody Based Assays IHC, FACS",Transcriptomics/With References ,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BGene/11,BGene/11/LABEL,BGene/11/ID,BGene/12,BGene/12/LABEL,BGene/12/ID,BGene/13,BGene/13/LABEL,BGene/13/ID,BGene/14,BGene/14/LABEL,BGene/14/ID,BGene/15,BGene/15/LABEL,BGene/15/ID,BGene/16,BGene/16/LABEL,BGene/16/ID,BGene/17,BGene/17/LABEL,BGene/17/ID,BGene/18,BGene/18/LABEL,BGene/18/ID,BGene/19,BGene/19/LABEL,BGene/19/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,BProtein/12,BProtein/12/LABEL,BProtein/12/ID,BProtein/13,BProtein/13/LABEL,BProtein/13/ID,BProtein/14,BProtein/14/LABEL,BProtein/14/ID,BProtein/15,BProtein/15/LABEL,BProtein/15/ID,BProtein/16,BProtein/16/LABEL,BProtein/16/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Sinus,lymph node paracortical sinus,UBERON:8410074,Added to Uberon,,,,Macrophage,macrophage,CL:0000235,,"CD14+/-, CD68+, CD163+, CD169-, CD206+/-, CD209+","CD4, CD14, HLA-DRA, ITGAX General macrophage signature from James et al., 2020; Predicted: CD68, CD163, CD209",CD4,CD4,HGNC:1678,CD14,CD14,HGNC:1628,HLA-DRA,HLA-DRA,HGNC:4947,ITGAX,ITGAX,HGNC:6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD14+/-,CD14,HGNC:1628,CD68+,CD68,HGNC:1693,CD163+,CD163,HGNC:1631,CD169-,SIGLEC1,HGNC:11127,CD206+/-,MRC1,HGNC:7228,CD209+,CD209,HGNC:1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angel CE, Chen CJ, Horlacher OC, Winkler S, John T, Browning J, MacGregor D, Cebon J, Dunbar PR. Distinctive localization of antigen-presenting cells in human lymph nodes. Blood. 2009 Feb 5;1136:1257-67. doi: 10.1182/blood-2008-06-165266. Epub 2008 Nov 5. PMID: 18987360; PMCID: PMC2687552.",DOI: 10.1182/blood-2008-06-165266,AS-CT,"Nguyen TT, Schwartz EJ, West RB, Warnke RA, Arber DA, Natkunam Y. Expression of CD163 hemoglobin scavenger receptor in normal tissues, lymphomas, carcinomas, and sarcomas is largely restricted to the monocyte/macrophage lineage. Am J Surg Pathol. 2005 May;295:617-24. doi: 10.1097/01.pas.0000157940.80538.ec. PMID: 15832085.",DOI: 10.1097/01.pas.0000157940.80538.ec,AS-CT,"Egan C, Jaffe ES. Non-neoplastic histiocytic and dendritic cell disorders in lymph nodes. Semin Diagn Pathol. 2018 Jan;351:20-33. doi: 10.1053/j.semdp.2017.11.002. Epub 2017 Nov 3. PMID: 29150219; PMCID: PMC5803315.",DOI: 10.1053/j.semdp.2017.11.002,AS-CT
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Arteriole,arteriole of lymph node,UBERON:8410042,,,,,Blood Vessel Endothelial Cell,blood vessel endothelial cell,CL:0000071,,"CD31+, CD34+,","CAV1, CCL14, CD34, CD74, CD209, CD300LG, DARC, EMCN, ESAM, ICAM1, JAM2, HLA-DRA, HLA-DRB1, HLA-DPA1, HLA-DPB1, MARCO, PLVAP, PVRL2, SPARCL1, PECAM1 inferred general signature from Takeda 2020",CAV1,CAV1,HGNC:1527,CCL14,CCL14,HGNC:10612,CD34,CD34,HGNC:1662,CD74,CD74,HGNC:1697,CD209,CD209,HGNC:1641,CD300LG,CD300LG,HGNC:30455,DARC,ACKR1,HGNC:4035,EMCN,EMCN,HGNC:16041,ESAM,ESAM,HGNC:17474,ICAM1,ICAM1,HGNC:5344,JAM2,JAM2,HGNC:14686,HLA-DRA,HLA-DRA,HGNC:4947,HLA-DRB1,HLA-DRB1,HGNC:4948,HLA-DPA1,HLA-DPA1,HGNC:4938,HLA-DPB1,HLA-DPB1,HGNC:4940,MARCO,MARCO,HGNC: 6895,PLVAP,PLVAP,HGNC:13635,PVRL2,NECTIN2,HGNC:9707,SPARCL1,SPARCL1,HGNC:11220,CD31+,PECAM1,HGNC:8823,CD34+,CD34,HGNC:1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical expression of endothelial markers CD31, CD34, von Willebrand factor, and Fli-1 in normal human tissues. J Histochem Cytochem. 2006 Apr;544:385-95. doi: 10.1369/jhc.4A6514.2005. Epub 2005 Oct 18. PMID: 16234507.",DOI: 10.1369/jhc.4A6514.2005,"AS-CT,CT,B",,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,capillaries of lymph node,,,,,,,Blood Vessel Endothelial Cell,blood vessel endothelial cell,CL:0000071,,"CD31+, CD34+,","CAV1, CCL14, CD34, CD74, CD209, CD300LG, DARC, EMCN, ESAM, ICAM1, JAM2, HLA-DRA, HLA-DRB1, HLA-DPA1, HLA-DPB1, MARCO, PLVAP, PVRL2, SPARCL1, PECAM1 inferred general signature from Takeda 2020",CAV1,CAV1,HGNC:1527,CCL14,CCL14,HGNC:10612,CD34,CD34,HGNC:1662,CD74,CD74,HGNC:1697,CD209,CD209,HGNC:1641,CD300LG,CD300LG,HGNC:30455,DARC,ACKR1,HGNC:4035,EMCN,EMCN,HGNC:16041,ESAM,ESAM,HGNC:17474,ICAM1,ICAM1,HGNC:5344,JAM2,JAM2,HGNC:14686,HLA-DRA,HLA-DRA,HGNC:4947,HLA-DRB1,HLA-DRB1,HGNC:4948,HLA-DPA1,HLA-DPA1,HGNC:4938,HLA-DPB1,HLA-DPB1,HGNC:4940,MARCO,MARCO,HGNC: 6895,PLVAP,PLVAP,HGNC:13635,PVRL2,NECTIN2,HGNC:9707,SPARCL1,SPARCL1,HGNC:11220,CD31+,PECAM1,HGNC:8823,CD34+,CD34,HGNC:1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical expression of endothelial markers CD31, CD34, von Willebrand factor, and Fli-1 in normal human tissues. J Histochem Cytochem. 2006 Apr;544:385-95. doi: 10.1369/jhc.4A6514.2005. Epub 2005 Oct 18. PMID: 16234507.",DOI: 10.1369/jhc.4A6514.2005,"AS-CT,CT,B",Normal Anatomy and Function of Lymph Nodes and Spleen,No DOI,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,High Endothelial Venule,high endothelial venule of lymph node,UBERON:8410038,,,,,Blood Vessel Endothelial Cell,blood vessel endothelial cell,CL:0000071,,"CD31+, CD123+, Collagen IV+, PNAd, Smooth Actin Muscle+","CAV1, CCL14, CD34, CD74, CD209, CD300LG, DARC, EMCN, ESAM, ICAM1, JAM2, HLA-DRA, HLA-DRB1, HLA-DPA1, HLA-DPB1, MARCO, PLVAP, PVRL2, SPARCL1, PECAM1 inferred general signature from Takeda 2020",CAV1,CAV1,HGNC:1527,CCL14,CCL14,HGNC:10612,CD34,CD34,HGNC:1662,CD74,CD74,HGNC:1697,CD209,CD209,HGNC:1641,CD300LG,CD300LG,HGNC:30455,DARC,ACKR1,HGNC:4035,EMCN,EMCN,HGNC:16041,ESAM,ESAM,HGNC:17474,ICAM1,ICAM1,HGNC:5344,JAM2,JAM2,HGNC:14686,HLA-DRA,HLA-DRA,HGNC:4947,HLA-DRB1,HLA-DRB1,HGNC:4948,HLA-DPA1,HLA-DPA1,HGNC:4938,HLA-DPB1,HLA-DPB1,HGNC:4940,MARCO,MARCO,HGNC: 6895,PLVAP,PLVAP,HGNC:13635,PVRL2,NECTIN2,HGNC:9707,SPARCL1,SPARCL1,HGNC:11220,CD31+,PECAM1,HGNC:8823,CD123+,IL3RA,HGNC:6012,Collagen IV+,COL4A2,HGNC:2203,PNAd,NTAN1,HGNC:29909,Smooth Actin Muscle+,ACTA2,HGNC:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Girard JP, Moussion C, Förster R. HEVs, lymphatics and homeostatic immune cell trafficking in lymph nodes. Nat Rev Immunol. 2012 Nov;1211:762-73. doi: 10.1038/nri3298. Epub 2012 Sep 28. PMID: 23018291.",DOI:10.1038/nri3298 2012.,"AS-CT,CT,B",,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Plasmacytoid Dendritic Cell,"plasmacytoid dendritic cell, human",CL:0001058,,"CD11c-, CD45RA+, CD123+, CD303+, TCF4+","IL3RA, CLEC4C, GZMB, IGJ Discriminating for this subset; Villani et al., 2017 Science",IL3RA,IL3RA,HGNC:6012,CLEC4C,CLEC4C,HGNC:13258,GZMB,GZMB,HGNC:4709,IGJ,JCHAIN,HGNC:5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11c-,ITGAX,HGNC:6152,CD45RA+,PTPRC,HGNC:9666,CD123+,IL3RA,HGNC:6012,CD303+,CLEC4C,HGNC:13258,TCF4+,TCF4,HGNC:11634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summers KL, Hock BD, McKenzie JL, Hart DN. Phenotypic characterization of five dendritic cell subsets in human tonsils. Am J Pathol. 2001 Jul;1591:285-95. doi: 10.1016/S0002-94401061694-X. PMID: 11438475; PMCID: PMC1850402.",DOI: 10.1016/S0002-94401061694-X,AS-CT,"Jegalian AG, Facchetti F, Jaffe ES. Plasmacytoid dendritic cells: physiologic roles and pathologic states. Adv Anat Pathol. 2009 Nov;166:392-404. doi: 10.1097/PAP.0b013e3181bb6bc2. PMID: 19851130; PMCID: PMC6329307.",DOI: 10.1097/pap.0b013e3181bb6bc2,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Conventional Dendritic Cell cDC1,CD141-positive myeloid dendritic cell,CL:0002394,,"CD11c+, CD13+, CD141++, HLA-DR+","XCR1, CADM1, CLEC9A, BATF3, IDO1 James et al., 2020",XCR1,XCR1,HGNC:1625,CADM1,CADM1,HGNC:5951,CLEC9A,CLEC9A,HGNC:26705,BATF3,BATF3,HGNC:28915,IDO1,IDO1,HGNC:6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11c+,ITGAX,HGNC:6152,CD13+,ANPEP,HGNC:500,CD141++,THBD,HGNC:11784,HLA-DR+,CD74,HGNC:1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summers KL, Hock BD, McKenzie JL, Hart DN. Phenotypic characterization of five dendritic cell subsets in human tonsils. Am J Pathol. 2001 Jul;1591:285-95. doi: 10.1016/S0002-94401061694-X. PMID: 11438475; PMCID: PMC1850402.",DOI: 10.1016/S0002-94401061694-X,AS-CT,"Granot T, Senda T, Carpenter DJ, Matsuoka N, Weiner J, Gordon CL, Miron M, Kumar BV, Griesemer A, Ho SH, Lerner H, Thome JJC, Connors T, Reizis B, Farber DL. Dendritic Cells Display Subset and Tissue-Specific Maturation Dynamics over Human Life. Immunity. 2017 Mar 21;463:504-515. doi: 10.1016/j.immuni.2017.02.019. PMID: 28329707; PMCID: PMC5415308.",DOI: 10.1016/j.immuni.2017.02.019,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Dendritic Cell,dendritic cell,CL:0000451,,"CD40+, CD80+, CD83+, CD86+, ICAM-1+, HLA-DR+, S100+","ITGAX, CD40, CD83, HLA-DRA Predicted from James et al., 2020",ITGAX,ITGAX,HGNC:6152,CD40,CD40,HGNC:11919,CD83,CD83,HGNC:1703,HLA-DRA,HLA-DRA,HGNC:4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD40+,CD40,HGNC:11919,CD80+,CD80,HGNC:1700,CD83+,CD83,HGNC:1703,CD86+,CD86,HGNC:1705,ICAM-1+,ICAM1,HGNC:5344,HLA-DR+,CD74,HGNC:1697,S100+,S100A12,HGNC:10489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summers KL, Hock BD, McKenzie JL, Hart DN. Phenotypic characterization of five dendritic cell subsets in human tonsils. Am J Pathol. 2001 Jul;1591:285-95. doi: 10.1016/S0002-94401061694-X. PMID: 11438475; PMCID: PMC1850402.",DOI: 10.1016/S0002-94401061694-X,AS-CT,"Egan C, Jaffe ES. Non-neoplastic histiocytic and dendritic cell disorders in lymph nodes. Semin Diagn Pathol. 2018 Jan;351:20-33. doi: 10.1053/j.semdp.2017.11.002. Epub 2017 Nov 3. PMID: 29150219; PMCID: PMC5803315.",DOI: 10.1053/j.semdp.2017.11.002,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Naive CD4+ T cell,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,"CCR7+, CD3+, CD4+, CD8-, CD28+, CD45RA+","CD3D, CCR7, SELL Szabo et al., Nat Commun 2019; James et al., 2020",CD3D,CD3D,HGNC:1673,CCR7,CCR7,HGNC:1608,SELL,SELL,HGNC:10720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCR7+,CCR7,HGNC:1608,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CD28+,CD28,HGNC:1653,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Memory CD4+ T cell,"CD4-positive, alpha-beta memory T cell",CL:0000897,,"CD3+, CD4+, CD8-, CD45RA-","CD3D, CXCR6, ITGA1 Szabo et al., Nat Commun 2019; James et al., 2020",CD3D,CD3D,HGNC:1673,CXCR6,CXCR6,HGNC:16647,ITGA1,ITGA1,HGNC:6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CD45RA-,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Th1 cell,T-helper 1 cell,CL:0000545,,"CD3+, CD4+, CD8-, CCR4-, CCR6-, CXCR3+, T-bet+","CD3D, IL7R, ID2 James et al., 2020",CD3D,CD3D,HGNC:1673,IL7R,IL7R,HGNC:6024,ID2,ID2,HGNC:5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CCR4-,CCR4,HGNC:1605,CCR6-,CCR6,HGNC:1607,CXCR3+,CXCR3,HGNC:4540,T-bet+,TBX21,HGNC:11599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Th2 cell,T-helper 2 cell,CL:0000546,,"CD3+, CD4+, CD8-, CCR4+, CRTH2+, CXCR3-, GATA-3+","CD3D, IL7R, ID2 James et al., 2020",CD3D,CD3D,HGNC:1673,IL7R,IL7R,HGNC:6024,ID2,ID2,HGNC:5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CCR4+,CCR4,HGNC:1605,CRTH2+,PTGDR2,HGNC:4502,CXCR3-,CXCR3,HGNC:4540,GATA-3+,GATA3,HGNC:4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Th17 cell,T-helper 17 cell,CL:0000899,,"CD3+, CD4+, CD8-, CD161+, CCR6+, RORC2+","CD3D, CCR6, IL7R, ID2 James et al., 2020",CD3D,CD3D,HGNC:1673,CCR6,CCR6,HGNC:1607,IL7R,IL7R,HGNC:6024,ID2,ID2,HGNC:5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CD161+,KLRB1,HGNC:6373,CCR6+,CCR6,HGNC:1607,RORC2+,RORC,HGNC:10260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Gamma/Delta T cells,gamma-delta T cell,CL:0000798,,"CD3+, TCRgamma/delta+","CD3D, TRDC, ID2, KLRD1 James et al., 2020",CD3D,CD3D,HGNC:1673,TRDC,TRDC,HGNC:12253,ID2,ID2,HGNC:5361,KLRD1,KLRD1,HGNC:6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,TCRgamma/delta+,TRG,HGNC:12271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sant S, Jenkins MR, Dash P, Watson KA, Wang Z, Pizzolla A, Koutsakos M, Nguyen TH, Lappas M, Crowe J, Loudovaris T, Mannering SI, Westall GP, Kotsimbos TC, Cheng AC, Wakim L, Doherty PC, Thomas PG, Loh L, Kedzierska K. Human ?? T-cell receptor repertoire is shaped by influenza viruses, age and tissue compartmentalisation. Clin Transl Immunology. 2019 Sep 23;89:e1079. doi: 10.1002/cti2.1079. PMID: 31559018; PMCID: PMC6756999.",DOI: 10.1002/cti2.1079,CT,,,,,,
